geo_codes,country,week,deaths,year,date,deaths_per_day,avg_deaths,excess_deaths,excess_deaths_prc
CZ,Czechia,15,2024.0,2011,2011-04-11,289.14285714285717,2117.75,-93.75,-4.4268681383543855
DK,Denmark,15,938.0,2011,2011-04-11,134.0,1065.5,-127.5,-11.966213045518534
DE,Germany,15,16158.0,2011,2011-04-11,2308.285714285714,17907.5,-1749.5,-9.769649588161384
EE,Estonia,15,318.0,2011,2011-04-11,45.42857142857143,302.25,15.75,5.2109181141439205
ES,Spain,15,7071.0,2011,2011-04-11,1010.1428571428571,8012.25,-941.25,-11.74763643171394
HR,Croatia,15,934.0,2011,2011-04-11,133.42857142857142,975.25,-41.25,-4.229684696231736
IT,Italy,15,11043.0,2011,2011-04-11,1577.5714285714287,12038.25,-995.25,-8.267397669927107
LV,Latvia,15,561.0,2011,2011-04-11,80.14285714285714,569.25,-8.25,-1.4492753623188406
LT,Lithuania,15,845.0,2011,2011-04-11,120.71428571428571,769.5,75.5,9.811565951916828
LU,Luxembourg,15,59.0,2011,2011-04-11,8.428571428571429,70.75,-11.75,-16.607773851590103
HU,Hungary,15,2428.0,2011,2011-04-11,346.85714285714283,2444.75,-16.75,-0.6851416300235198
MT,Malta,15,61.0,2011,2011-04-11,8.714285714285714,64.75,-3.75,-5.7915057915057915
NL,Netherlands,15,2650.0,2011,2011-04-11,378.57142857142856,2834.75,-184.75,-6.517329570508863
AT,Austria,15,1426.0,2011,2011-04-11,203.71428571428572,1542.25,-116.25,-7.537688442211055
PL,Poland,15,7267.0,2011,2011-04-11,1038.142857142857,7716.5,-449.5,-5.825179809499125
PT,Portugal,15,1961.0,2011,2011-04-11,280.14285714285717,2151.75,-190.75,-8.864877425351459
SI,Slovenia,15,343.0,2011,2011-04-11,49.0,355.25,-12.25,-3.4482758620689653
SK,Slovakia,15,962.0,2011,2011-04-11,137.42857142857142,1034.5,-72.5,-7.008216529724505
FI,Finland,15,1003.0,2011,2011-04-11,143.28571428571428,1040.5,-37.5,-3.604036520903412
SE,Sweden,15,1748.0,2011,2011-04-11,249.71428571428572,1721.5,26.5,1.5393552134766193
NO,Norway,15,829.0,2011,2011-04-11,118.42857142857143,783.25,45.75,5.841046919885094
CH,Switzerland,15,1079.0,2011,2011-04-11,154.14285714285714,1236.75,-157.75,-12.755205174853446
BE,Belgium,16,2046.0,2011,2011-04-18,292.2857142857143,2026.25,19.75,0.9747069710055521
BG,Bulgaria,16,2068.0,2011,2011-04-18,295.42857142857144,2022.25,45.75,2.2623315613796513
CZ,Czechia,16,2150.0,2011,2011-04-18,307.14285714285717,2036.75,113.25,5.560328955443722
DK,Denmark,16,956.0,2011,2011-04-18,136.57142857142858,1018.75,-62.75,-6.159509202453988
DE,Germany,16,16907.0,2011,2011-04-18,2415.285714285714,17373.25,-466.25,-2.6837235405004822
EE,Estonia,16,289.0,2011,2011-04-18,41.285714285714285,300.0,-11.0,-3.6666666666666665
ES,Spain,16,6915.0,2011,2011-04-18,987.8571428571429,7769.0,-854.0,-10.992405715021238
HR,Croatia,16,991.0,2011,2011-04-18,141.57142857142858,947.0,44.0,4.646251319957761
IT,Italy,16,11520.0,2011,2011-04-18,1645.7142857142858,11807.75,-287.75,-2.436958777074379
LV,Latvia,16,571.0,2011,2011-04-18,81.57142857142857,547.25,23.75,4.339881224303334
LT,Lithuania,16,866.0,2011,2011-04-18,123.71428571428571,759.0,107.0,14.09749670619236
LU,Luxembourg,16,76.0,2011,2011-04-18,10.857142857142858,78.75,-2.75,-3.492063492063492
HU,Hungary,16,2550.0,2011,2011-04-18,364.2857142857143,2384.75,165.25,6.929447531187756
MT,Malta,16,67.0,2011,2011-04-18,9.571428571428571,67.5,-0.5,-0.7407407407407408
NL,Netherlands,16,2694.0,2011,2011-04-18,384.85714285714283,2815.0,-121.0,-4.298401420959148
AT,Austria,16,1482.0,2011,2011-04-18,211.71428571428572,1501.0,-19.0,-1.2658227848101267
PL,Poland,16,7203.0,2011,2011-04-18,1029.0,7515.0,-312.0,-4.151696606786428
PT,Portugal,16,1788.0,2011,2011-04-18,255.42857142857142,2026.75,-238.75,-11.779943258912052
SI,Slovenia,16,373.0,2011,2011-04-18,53.285714285714285,394.0,-21.0,-5.32994923857868
SK,Slovakia,16,1006.0,2011,2011-04-18,143.71428571428572,986.5,19.5,1.9766852508869743
FI,Finland,16,1005.0,2011,2011-04-18,143.57142857142858,1062.5,-57.5,-5.411764705882352
SE,Sweden,16,1758.0,2011,2011-04-18,251.14285714285714,1740.5,17.5,1.005458201666188
NO,Norway,16,790.0,2011,2011-04-18,112.85714285714286,763.5,26.5,3.470857891290111
CH,Switzerland,16,1203.0,2011,2011-04-18,171.85714285714286,1214.25,-11.25,-0.9264978381717109
BE,Belgium,17,1934.0,2011,2011-04-25,276.2857142857143,2018.5,-84.5,-4.186276938320535
BG,Bulgaria,17,2060.0,2011,2011-04-25,294.2857142857143,2031.75,28.25,1.3904269718223208
CZ,Czechia,17,1957.0,2011,2011-04-25,279.57142857142856,2089.5,-132.5,-6.341229959320412
DK,Denmark,17,1011.0,2011,2011-04-25,144.42857142857142,995.5,15.5,1.55700652938222
DE,Germany,17,16048.0,2011,2011-04-25,2292.5714285714284,17418.5,-1370.5,-7.868071303499153
EE,Estonia,17,323.0,2011,2011-04-25,46.142857142857146,281.0,42.0,14.94661921708185
ES,Spain,17,7090.0,2011,2011-04-25,1012.8571428571429,7654.25,-564.25,-7.371721592579286
HR,Croatia,17,923.0,2011,2011-04-25,131.85714285714286,1006.5,-83.5,-8.296075509190263
IT,Italy,17,11475.0,2011,2011-04-25,1639.2857142857142,11757.25,-282.25,-2.4006464096621234
LV,Latvia,17,582.0,2011,2011-04-25,83.14285714285714,538.0,44.0,8.178438661710038
LT,Lithuania,17,792.0,2011,2011-04-25,113.14285714285714,756.25,35.75,4.7272727272727275
LU,Luxembourg,17,90.0,2011,2011-04-25,12.857142857142858,74.75,15.25,20.401337792642142
HU,Hungary,17,2558.0,2011,2011-04-25,365.42857142857144,2396.5,161.5,6.738994366784895
MT,Malta,17,60.0,2011,2011-04-25,8.571428571428571,62.0,-2.0,-3.225806451612903
NL,Netherlands,17,2592.0,2011,2011-04-25,370.2857142857143,2784.75,-192.75,-6.921626716940479
AT,Austria,17,1482.0,2011,2011-04-25,211.71428571428572,1451.0,31.0,2.1364576154376294
PL,Poland,17,7338.0,2011,2011-04-25,1048.2857142857142,7572.25,-234.25,-3.093532305457427
PT,Portugal,17,1889.0,2011,2011-04-25,269.85714285714283,2032.0,-143.0,-7.03740157480315
SI,Slovenia,17,362.0,2011,2011-04-25,51.714285714285715,377.5,-15.5,-4.105960264900662
SK,Slovakia,17,998.0,2011,2011-04-25,142.57142857142858,995.5,2.5,0.25113008538422904
FI,Finland,17,986.0,2011,2011-04-25,140.85714285714286,1000.0,-14.0,-1.4000000000000001
SE,Sweden,17,1657.0,2011,2011-04-25,236.71428571428572,1678.25,-21.25,-1.2661999106211828
NO,Norway,17,817.0,2011,2011-04-25,116.71428571428571,788.0,29.0,3.6802030456852792
CH,Switzerland,17,1158.0,2011,2011-04-25,165.42857142857142,1194.5,-36.5,-3.055671829217246
BE,Belgium,18,1882.0,2011,2011-05-02,268.85714285714283,2014.0,-132.0,-6.554121151936444
BG,Bulgaria,18,1967.0,2011,2011-05-02,281.0,1976.0,-9.0,-0.4554655870445344
CZ,Czechia,18,1947.0,2011,2011-05-02,278.14285714285717,2024.0,-77.0,-3.804347826086957
DK,Denmark,18,1028.0,2011,2011-05-02,146.85714285714286,1044.5,-16.5,-1.5797032072762087
DE,Germany,18,16171.0,2011,2011-05-02,2310.1428571428573,16977.25,-806.25,-4.749002341368596
EE,Estonia,18,287.0,2011,2011-05-02,41.0,295.5,-8.5,-2.8764805414551606
ES,Spain,18,6941.0,2011,2011-05-02,991.5714285714286,7557.25,-616.25,-8.154421251116478
HR,Croatia,18,973.0,2011,2011-05-02,139.0,957.25,15.75,1.6453382084095063
IT,Italy,18,10990.0,2011,2011-05-02,1570.0,11556.75,-566.75,-4.904060397603132
LV,Latvia,18,523.0,2011,2011-05-02,74.71428571428571,509.25,13.75,2.7000490918016693
LT,Lithuania,18,761.0,2011,2011-05-02,108.71428571428571,740.5,20.5,2.7683997299122214
LU,Luxembourg,18,81.0,2011,2011-05-02,11.571428571428571,74.5,6.5,8.724832214765101
HU,Hungary,18,2418.0,2011,2011-05-02,345.42857142857144,2342.0,76.0,3.2450896669513236
MT,Malta,18,64.0,2011,2011-05-02,9.142857142857142,67.0,-3.0,-4.477611940298507
NL,Netherlands,18,2543.0,2011,2011-05-02,363.2857142857143,2743.5,-200.5,-7.308182977947878
AT,Austria,18,1402.0,2011,2011-05-02,200.28571428571428,1468.0,-66.0,-4.4959128065395095
PL,Poland,18,6977.0,2011,2011-05-02,996.7142857142857,7410.5,-433.5,-5.849807705283045
PT,Portugal,18,1831.0,2011,2011-05-02,261.57142857142856,2014.5,-183.5,-9.108960039712088
SI,Slovenia,18,370.0,2011,2011-05-02,52.857142857142854,358.5,11.5,3.2078103207810322
SK,Slovakia,18,949.0,2011,2011-05-02,135.57142857142858,979.0,-30.0,-3.0643513789581207
FI,Finland,18,966.0,2011,2011-05-02,138.0,1042.0,-76.0,-7.293666026871401
SE,Sweden,18,1673.0,2011,2011-05-02,239.0,1647.25,25.75,1.5632114129609957
NO,Norway,18,745.0,2011,2011-05-02,106.42857142857143,756.25,-11.25,-1.487603305785124
CH,Switzerland,18,1198.0,2011,2011-05-02,171.14285714285714,1216.0,-18.0,-1.4802631578947367
BE,Belgium,19,1962.0,2011,2011-05-09,280.2857142857143,2022.0,-60.0,-2.967359050445104
BG,Bulgaria,19,1996.0,2011,2011-05-09,285.14285714285717,2011.5,-15.5,-0.7705692269450659
CZ,Czechia,19,2009.0,2011,2011-05-09,287.0,2031.5,-22.5,-1.1075559931085406
DK,Denmark,19,1007.0,2011,2011-05-09,143.85714285714286,1022.75,-15.75,-1.5399657785382548
DE,Germany,19,16306.0,2011,2011-05-09,2329.4285714285716,17329.0,-1023.0,-5.903398926654741
EE,Estonia,19,267.0,2011,2011-05-09,38.142857142857146,290.0,-23.0,-7.931034482758621
ES,Spain,19,6988.0,2011,2011-05-09,998.2857142857143,7580.5,-592.5,-7.816107116944792
HR,Croatia,19,966.0,2011,2011-05-09,138.0,932.5,33.5,3.5924932975871315
IT,Italy,19,11420.0,2011,2011-05-09,1631.4285714285713,11502.5,-82.5,-0.7172353836122582
LV,Latvia,19,579.0,2011,2011-05-09,82.71428571428571,548.25,30.75,5.60875512995896
LT,Lithuania,19,805.0,2011,2011-05-09,115.0,754.5,50.5,6.693174287607687
LU,Luxembourg,19,65.0,2011,2011-05-09,9.285714285714286,71.0,-6.0,-8.450704225352112
HU,Hungary,19,2481.0,2011,2011-05-09,354.42857142857144,2288.25,192.75,8.423467715503113
MT,Malta,19,48.0,2011,2011-05-09,6.857142857142857,68.0,-20.0,-29.411764705882355
NL,Netherlands,19,2604.0,2011,2011-05-09,372.0,2791.75,-187.75,-6.725172382913942
AT,Austria,19,1470.0,2011,2011-05-09,210.0,1437.0,33.0,2.2964509394572024
PL,Poland,19,7360.0,2011,2011-05-09,1051.4285714285713,7275.5,84.5,1.1614322039722356
PT,Portugal,19,1844.0,2011,2011-05-09,263.42857142857144,1913.25,-69.25,-3.619495622631648
SI,Slovenia,19,353.0,2011,2011-05-09,50.42857142857143,360.25,-7.25,-2.012491325468425
SK,Slovakia,19,1049.0,2011,2011-05-09,149.85714285714286,953.5,95.5,10.015731515469325
FI,Finland,19,991.0,2011,2011-05-09,141.57142857142858,986.75,4.25,0.43070686597415764
SE,Sweden,19,1681.0,2011,2011-05-09,240.14285714285714,1631.25,49.75,3.049808429118774
NO,Norway,19,760.0,2011,2011-05-09,108.57142857142857,739.0,21.0,2.841677943166441
CH,Switzerland,19,1116.0,2011,2011-05-09,159.42857142857142,1204.75,-88.75,-7.366673583731065
BE,Belgium,20,1872.0,2011,2011-05-16,267.42857142857144,1982.5,-110.5,-5.573770491803279
BG,Bulgaria,20,2047.0,2011,2011-05-16,292.42857142857144,1966.75,80.25,4.08033557900089
CZ,Czechia,20,1957.0,2011,2011-05-16,279.57142857142856,1981.25,-24.25,-1.22397476340694
DK,Denmark,20,951.0,2011,2011-05-16,135.85714285714286,985.75,-34.75,-3.525234592949531
DE,Germany,20,15978.0,2011,2011-05-16,2282.5714285714284,16870.75,-892.75,-5.291703095594446
EE,Estonia,20,276.0,2011,2011-05-16,39.42857142857143,298.25,-22.25,-7.460184409052808
ES,Spain,20,6855.0,2011,2011-05-16,979.2857142857143,7518.5,-663.5,-8.824898583494049
HR,Croatia,20,931.0,2011,2011-05-16,133.0,945.0,-14.0,-1.4814814814814816
IT,Italy,20,11218.0,2011,2011-05-16,1602.5714285714287,11248.5,-30.5,-0.27114726407965506
LV,Latvia,20,517.0,2011,2011-05-16,73.85714285714286,526.75,-9.75,-1.8509729473184622
LT,Lithuania,20,792.0,2011,2011-05-16,113.14285714285714,729.5,62.5,8.567511994516792
LU,Luxembourg,20,69.0,2011,2011-05-16,9.857142857142858,73.0,-4.0,-5.47945205479452
HU,Hungary,20,2454.0,2011,2011-05-16,350.57142857142856,2266.5,187.5,8.272667107875579
MT,Malta,20,49.0,2011,2011-05-16,7.0,63.25,-14.25,-22.529644268774703
NL,Netherlands,20,2552.0,2011,2011-05-16,364.57142857142856,2724.75,-172.75,-6.340031195522525
AT,Austria,20,1347.0,2011,2011-05-16,192.42857142857142,1463.5,-116.5,-7.9603689784762555
PL,Poland,20,6982.0,2011,2011-05-16,997.4285714285714,7142.25,-160.25,-2.2436907137106656
PT,Portugal,20,1851.0,2011,2011-05-16,264.42857142857144,1968.75,-117.75,-5.980952380952381
SI,Slovenia,20,317.0,2011,2011-05-16,45.285714285714285,361.75,-44.75,-12.370421561852108
SK,Slovakia,20,962.0,2011,2011-05-16,137.42857142857142,951.5,10.5,1.1035207566999474
FI,Finland,20,968.0,2011,2011-05-16,138.28571428571428,982.0,-14.0,-1.4256619144602851
SE,Sweden,20,1636.0,2011,2011-05-16,233.71428571428572,1548.0,88.0,5.684754521963824
NO,Norway,20,707.0,2011,2011-05-16,101.0,729.25,-22.25,-3.0510798765855327
CH,Switzerland,20,1111.0,2011,2011-05-16,158.71428571428572,1179.5,-68.5,-5.807545570156846
BE,Belgium,21,1959.0,2011,2011-05-23,279.85714285714283,1975.25,-16.25,-0.8226806733324895
BG,Bulgaria,21,2025.0,2011,2011-05-23,289.2857142857143,1972.75,52.25,2.648586997845647
CZ,Czechia,21,1892.0,2011,2011-05-23,270.2857142857143,1985.0,-93.0,-4.685138539042821
DK,Denmark,21,983.0,2011,2011-05-23,140.42857142857142,966.75,16.25,1.6808895784846134
DE,Germany,21,15270.0,2011,2011-05-23,2181.4285714285716,16582.5,-1312.5,-7.914970601537766
EE,Estonia,21,258.0,2011,2011-05-23,36.857142857142854,287.5,-29.5,-10.26086956521739
ES,Spain,21,7218.0,2011,2011-05-23,1031.142857142857,7483.25,-265.25,-3.5445829018140516
HR,Croatia,21,1003.0,2011,2011-05-23,143.28571428571428,944.75,58.25,6.165652288965335
IT,Italy,21,11497.0,2011,2011-05-23,1642.4285714285713,11498.75,-1.75,-0.015219045548429178
LV,Latvia,21,543.0,2011,2011-05-23,77.57142857142857,518.75,24.25,4.674698795180722
LT,Lithuania,21,776.0,2011,2011-05-23,110.85714285714286,770.0,6.0,0.7792207792207793
LU,Luxembourg,21,65.0,2011,2011-05-23,9.285714285714286,80.0,-15.0,-18.75
HU,Hungary,21,2374.0,2011,2011-05-23,339.14285714285717,2276.25,97.75,4.294343767160901
MT,Malta,21,60.0,2011,2011-05-23,8.571428571428571,59.25,0.75,1.2658227848101267
NL,Netherlands,21,2543.0,2011,2011-05-23,363.2857142857143,2758.0,-215.0,-7.79550398839739
AT,Austria,21,1473.0,2011,2011-05-23,210.42857142857142,1428.5,44.5,3.1151557577878894
PL,Poland,21,6855.0,2011,2011-05-23,979.2857142857143,7305.75,-450.75,-6.169797762036752
PT,Portugal,21,1803.0,2011,2011-05-23,257.57142857142856,1948.5,-145.5,-7.467282525019246
SI,Slovenia,21,328.0,2011,2011-05-23,46.857142857142854,362.5,-34.5,-9.517241379310343
SK,Slovakia,21,963.0,2011,2011-05-23,137.57142857142858,957.0,6.0,0.6269592476489028
FI,Finland,21,920.0,2011,2011-05-23,131.42857142857142,963.25,-43.25,-4.49000778614067
SE,Sweden,21,1617.0,2011,2011-05-23,231.0,1535.5,81.5,5.307717355910127
NO,Norway,21,802.0,2011,2011-05-23,114.57142857142857,720.25,81.75,11.350225616105519
CH,Switzerland,21,1090.0,2011,2011-05-23,155.71428571428572,1226.75,-136.75,-11.14734053393112
BE,Belgium,22,1997.0,2011,2011-05-30,285.2857142857143,1938.0,59.0,3.0443756449948403
BG,Bulgaria,22,1945.0,2011,2011-05-30,277.85714285714283,1982.75,-37.75,-1.9039213213970496
CZ,Czechia,22,1920.0,2011,2011-05-30,274.2857142857143,2040.75,-120.75,-5.91694230062477
DK,Denmark,22,914.0,2011,2011-05-30,130.57142857142858,967.25,-53.25,-5.5052985267510985
DE,Germany,22,15698.0,2011,2011-05-30,2242.5714285714284,16802.0,-1104.0,-6.570646351624807
EE,Estonia,22,278.0,2011,2011-05-30,39.714285714285715,271.75,6.25,2.2999080036798527
ES,Spain,22,6743.0,2011,2011-05-30,963.2857142857143,7317.75,-574.75,-7.854190154077415
HR,Croatia,22,895.0,2011,2011-05-30,127.85714285714286,947.5,-52.5,-5.540897097625329
IT,Italy,22,10503.0,2011,2011-05-30,1500.4285714285713,11265.75,-762.75,-6.77052127022169
LV,Latvia,22,550.0,2011,2011-05-30,78.57142857142857,523.75,26.25,5.011933174224343
LT,Lithuania,22,786.0,2011,2011-05-30,112.28571428571429,743.0,43.0,5.787348586810229
LU,Luxembourg,22,69.0,2011,2011-05-30,9.857142857142858,67.25,1.75,2.6022304832713754
HU,Hungary,22,2362.0,2011,2011-05-30,337.42857142857144,2314.0,48.0,2.0743301642178045
MT,Malta,22,55.0,2011,2011-05-30,7.857142857142857,68.5,-13.5,-19.708029197080293
NL,Netherlands,22,2476.0,2011,2011-05-30,353.7142857142857,2722.25,-246.25,-9.045826062999357
AT,Austria,22,1353.0,2011,2011-05-30,193.28571428571428,1442.25,-89.25,-6.188247529901196
PL,Poland,22,6995.0,2011,2011-05-30,999.2857142857143,7294.25,-299.25,-4.102546526373514
PT,Portugal,22,1720.0,2011,2011-05-30,245.71428571428572,1907.25,-187.25,-9.817800498099357
SI,Slovenia,22,353.0,2011,2011-05-30,50.42857142857143,353.75,-0.75,-0.21201413427561835
SK,Slovakia,22,1011.0,2011,2011-05-30,144.42857142857142,960.5,50.5,5.25767829255596
FI,Finland,22,969.0,2011,2011-05-30,138.42857142857142,951.25,17.75,1.8659658344283836
SE,Sweden,22,1577.0,2011,2011-05-30,225.28571428571428,1545.75,31.25,2.021672327349183
NO,Norway,22,724.0,2011,2011-05-30,103.42857142857143,714.0,10.0,1.400560224089636
CH,Switzerland,22,1116.0,2011,2011-05-30,159.42857142857142,1170.0,-54.0,-4.615384615384616
BE,Belgium,23,1870.0,2011,2011-06-06,267.14285714285717,1862.0,8.0,0.4296455424274973
BG,Bulgaria,23,1916.0,2011,2011-06-06,273.7142857142857,1906.25,9.75,0.5114754098360655
CZ,Czechia,23,1931.0,2011,2011-06-06,275.85714285714283,1946.75,-15.75,-0.809040708873764
DK,Denmark,23,986.0,2011,2011-06-06,140.85714285714286,974.5,11.5,1.1800923550538738
DE,Germany,23,15239.0,2011,2011-06-06,2177.0,16462.5,-1223.5,-7.43204252088079
EE,Estonia,23,293.0,2011,2011-06-06,41.857142857142854,277.25,15.75,5.680793507664562
ES,Spain,23,6690.0,2011,2011-06-06,955.7142857142857,7315.0,-625.0,-8.544087491455912
HR,Croatia,23,878.0,2011,2011-06-06,125.42857142857143,937.5,-59.5,-6.346666666666668
IT,Italy,23,10349.0,2011,2011-06-06,1478.4285714285713,11291.25,-942.25,-8.344957378501052
LV,Latvia,23,577.0,2011,2011-06-06,82.42857142857143,498.25,78.75,15.805318615153036
LT,Lithuania,23,836.0,2011,2011-06-06,119.42857142857143,715.0,121.0,16.923076923076923
LU,Luxembourg,23,79.0,2011,2011-06-06,11.285714285714286,74.5,4.5,6.0402684563758395
HU,Hungary,23,2275.0,2011,2011-06-06,325.0,2219.25,55.75,2.512109947054185
MT,Malta,23,60.0,2011,2011-06-06,8.571428571428571,57.0,3.0,5.263157894736842
NL,Netherlands,23,2478.0,2011,2011-06-06,354.0,2656.0,-178.0,-6.701807228915663
AT,Austria,23,1382.0,2011,2011-06-06,197.42857142857142,1407.5,-25.5,-1.8117229129662522
PL,Poland,23,6786.0,2011,2011-06-06,969.4285714285714,7161.5,-375.5,-5.243314947985757
PT,Portugal,23,1633.0,2011,2011-06-06,233.28571428571428,1887.5,-254.5,-13.483443708609272
SI,Slovenia,23,308.0,2011,2011-06-06,44.0,342.0,-34.0,-9.941520467836257
SK,Slovakia,23,941.0,2011,2011-06-06,134.42857142857142,898.5,42.5,4.730105731775181
FI,Finland,23,992.0,2011,2011-06-06,141.71428571428572,980.0,12.0,1.2244897959183674
SE,Sweden,23,1587.0,2011,2011-06-06,226.71428571428572,1517.0,70.0,4.614370468029005
NO,Norway,23,745.0,2011,2011-06-06,106.42857142857143,703.75,41.25,5.86145648312611
CH,Switzerland,23,1073.0,2011,2011-06-06,153.28571428571428,1160.25,-87.25,-7.519931049342814
BE,Belgium,24,1888.0,2011,2011-06-13,269.7142857142857,1825.0,63.0,3.4520547945205484
BG,Bulgaria,24,1902.0,2011,2011-06-13,271.7142857142857,1923.0,-21.0,-1.0920436817472698
CZ,Czechia,24,1878.0,2011,2011-06-13,268.2857142857143,1975.25,-97.25,-4.9234274142513605
DK,Denmark,24,964.0,2011,2011-06-13,137.71428571428572,963.25,0.75,0.07786140669608098
DE,Germany,24,15209.0,2011,2011-06-13,2172.714285714286,15967.5,-758.5,-4.750273994050415
EE,Estonia,24,249.0,2011,2011-06-13,35.57142857142857,269.25,-20.25,-7.520891364902507
ES,Spain,24,6851.0,2011,2011-06-13,978.7142857142857,7282.25,-431.25,-5.921933468364859
HR,Croatia,24,871.0,2011,2011-06-13,124.42857142857143,926.0,-55.0,-5.939524838012959
IT,Italy,24,10571.0,2011,2011-06-13,1510.142857142857,11333.25,-762.25,-6.725784748417269
LV,Latvia,24,488.0,2011,2011-06-13,69.71428571428571,486.0,2.0,0.411522633744856
LT,Lithuania,24,743.0,2011,2011-06-13,106.14285714285714,704.5,38.5,5.464868701206529
LU,Luxembourg,24,68.0,2011,2011-06-13,9.714285714285714,77.0,-9.0,-11.688311688311687
HU,Hungary,24,2294.0,2011,2011-06-13,327.7142857142857,2290.5,3.5,0.15280506439642
MT,Malta,24,68.0,2011,2011-06-13,9.714285714285714,63.75,4.25,6.666666666666667
NL,Netherlands,24,2490.0,2011,2011-06-13,355.7142857142857,2616.75,-126.75,-4.843794783605618
AT,Austria,24,1340.0,2011,2011-06-13,191.42857142857142,1429.75,-89.75,-6.277321210001749
PL,Poland,24,6643.0,2011,2011-06-13,949.0,7223.75,-580.75,-8.039453192593875
PT,Portugal,24,1777.0,2011,2011-06-13,253.85714285714286,1892.25,-115.25,-6.090632844497292
SI,Slovenia,24,334.0,2011,2011-06-13,47.714285714285715,343.25,-9.25,-2.69482884195193
SK,Slovakia,24,936.0,2011,2011-06-13,133.71428571428572,964.25,-28.25,-2.929738138449572
FI,Finland,24,912.0,2011,2011-06-13,130.28571428571428,955.75,-43.75,-4.577556892492806
SE,Sweden,24,1552.0,2011,2011-06-13,221.71428571428572,1504.0,48.0,3.1914893617021276
NO,Norway,24,752.0,2011,2011-06-13,107.42857142857143,717.25,34.75,4.844893691181596
CH,Switzerland,24,1112.0,2011,2011-06-13,158.85714285714286,1130.75,-18.75,-1.6581914658412558
BE,Belgium,25,1832.0,2011,2011-06-20,261.7142857142857,1928.25,-96.25,-4.991572669518994
BG,Bulgaria,25,1930.0,2011,2011-06-20,275.7142857142857,1976.0,-46.0,-2.327935222672065
CZ,Czechia,25,1868.0,2011,2011-06-20,266.85714285714283,1994.75,-126.75,-6.354179721769645
DK,Denmark,25,926.0,2011,2011-06-20,132.28571428571428,984.0,-58.0,-5.894308943089431
DE,Germany,25,14879.0,2011,2011-06-20,2125.5714285714284,16552.75,-1673.75,-10.111612873993748
EE,Estonia,25,268.0,2011,2011-06-20,38.285714285714285,268.75,-0.75,-0.27906976744186046
ES,Spain,25,7030.0,2011,2011-06-20,1004.2857142857143,7570.25,-540.25,-7.136488226940986
HR,Croatia,25,921.0,2011,2011-06-20,131.57142857142858,933.25,-12.25,-1.312617197964104
IT,Italy,25,10959.0,2011,2011-06-20,1565.5714285714287,11380.0,-421.0,-3.6994727592267136
LV,Latvia,25,480.0,2011,2011-06-20,68.57142857142857,524.25,-44.25,-8.44062947067239
LT,Lithuania,25,665.0,2011,2011-06-20,95.0,701.25,-36.25,-5.169340463458111
LU,Luxembourg,25,69.0,2011,2011-06-20,9.857142857142858,64.25,4.75,7.392996108949417
HU,Hungary,25,2274.0,2011,2011-06-20,324.85714285714283,2295.75,-21.75,-0.9474028095393663
MT,Malta,25,52.0,2011,2011-06-20,7.428571428571429,57.25,-5.25,-9.170305676855897
NL,Netherlands,25,2416.0,2011,2011-06-20,345.14285714285717,2629.25,-213.25,-8.110677949985737
AT,Austria,25,1381.0,2011,2011-06-20,197.28571428571428,1439.0,-58.0,-4.030576789437109
PL,Poland,25,6347.0,2011,2011-06-20,906.7142857142857,7267.25,-920.25,-12.662974302521587
PT,Portugal,25,1808.0,2011,2011-06-20,258.2857142857143,2018.75,-210.75,-10.439628482972136
SI,Slovenia,25,320.0,2011,2011-06-20,45.714285714285715,351.0,-31.0,-8.831908831908832
SK,Slovakia,25,923.0,2011,2011-06-20,131.85714285714286,966.5,-43.5,-4.500775995861355
FI,Finland,25,968.0,2011,2011-06-20,138.28571428571428,962.0,6.0,0.6237006237006237
SE,Sweden,25,1523.0,2011,2011-06-20,217.57142857142858,1522.5,0.5,0.03284072249589491
NO,Norway,25,726.0,2011,2011-06-20,103.71428571428571,727.75,-1.75,-0.24046719340432843
CH,Switzerland,25,1108.0,2011,2011-06-20,158.28571428571428,1192.5,-84.5,-7.085953878406709
BE,Belgium,26,2037.0,2011,2011-06-27,291.0,1899.25,137.75,7.252862972225879
BG,Bulgaria,26,1718.0,2011,2011-06-27,245.42857142857142,1989.5,-271.5,-13.64664488564966
CZ,Czechia,26,1936.0,2011,2011-06-27,276.57142857142856,1979.0,-43.0,-2.1728145528044465
DK,Denmark,26,994.0,2011,2011-06-27,142.0,938.0,56.0,5.970149253731343
DE,Germany,26,15322.0,2011,2011-06-27,2188.8571428571427,16565.5,-1243.5,-7.506564848631192
EE,Estonia,26,283.0,2011,2011-06-27,40.42857142857143,268.75,14.25,5.3023255813953485
ES,Spain,26,7393.0,2011,2011-06-27,1056.142857142857,7437.5,-44.5,-0.5983193277310924
HR,Croatia,26,928.0,2011,2011-06-27,132.57142857142858,920.75,7.25,0.7874015748031495
IT,Italy,26,10932.0,2011,2011-06-27,1561.7142857142858,11407.0,-475.0,-4.164109757166652
LV,Latvia,26,501.0,2011,2011-06-27,71.57142857142857,493.75,7.25,1.4683544303797469
LT,Lithuania,26,739.0,2011,2011-06-27,105.57142857142857,738.5,0.5,0.06770480704129993
LU,Luxembourg,26,81.0,2011,2011-06-27,11.571428571428571,72.5,8.5,11.724137931034482
HU,Hungary,26,2233.0,2011,2011-06-27,319.0,2206.5,26.5,1.2009970541581692
