location,date,weekly_cases,weekly_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,Daily hospital occupancy,Daily hospital occupancy per million,cum_excess_per_million_proj_all_ages,excess_per_million_proj_all_ages,estimated_daily_excess_deaths_by_economist,cumulative_estimated_daily_excess_deaths_by_economist,excess_deaths,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,All,Business & Utility Services,Grocery & Convenience Stores,Home Services,Lifestyle Services,Local Events,Manufacturing,Professional Services,Public Good,Restaurants,Retail,Travel,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
Hungary,2021-06-28,504.0,28.285714285714285,,5477405.0,4874076.0,,,2429.189,44.120445,33.904816,28220.3,182.5,7.5715714285714295,17.040857142857142,0.020428571428571428,-3.9794285714285715,97.28571428571429,-13.939000000000002,95.22888563806801,102.01739312932041,89.5523307156724,91.31078242083507,76.04384190394572,94.12830345976377,128.2249344025301,84.49357221159548,98.73850332734911,109.3336627841468,98.58775105152597,98.84355029768749,0.04993014285714281,0.18277585714285713
Hungary,2021-07-05,306.0,15.142857142857142,,5513327.0,5072024.0,,,2449.3748,20.185825,26.39053,28405.035,184.0,8.836714285714285,16.97957142857143,-0.06128571428571428,-4.061142857142857,102.91842857142856,-14.795857142857143,92.06347864121427,98.10274444917073,85.73946488782495,87.11240745713532,77.34876471318425,90.21272717738499,110.74151302453753,79.57845341566271,98.17868541630871,101.96246651901764,95.74868840634545,97.60917623369771,0.06062249999999997,0.1803772857142857
Hungary,2021-07-12,236.85714285714286,10.428571428571429,,5543891.0,5202925.0,,,2464.1436,14.768608,26.39053,28589.768,195.5,14.510285714285715,22.612285714285715,-0.06128571428571428,-1.612142857142857,112.735,-15.551,89.85318819391567,95.66460042836344,84.22501970544015,85.62639961020514,76.67758515351443,88.88235671647945,111.03800971268889,71.42818690783807,92.88023182464771,102.27534817866716,94.93700423100907,94.48012421520072,0.07979928571428571,0.17835228571428569
Hungary,2021-07-19,284.7142857142857,11.142857142857142,,5573557.0,5311557.0,,,2478.912,14.768608,-18.20947,28462.303,-149.5,16.12242857142857,23.97957142857143,0.0,-1.7754285714285716,111.0,-17.183714285714284,86.04504364669985,92.15372082172324,79.61654673108642,83.35339010956297,74.9802495937518,84.10255000681163,103.47734416482889,68.57930775081937,88.63453315419096,95.65864016761414,91.52245921535233,89.81611203329926,0.06445271428571428,0.18538764285714288
Hungary,2021-07-26,363.85714285714283,5.714285714285714,,5600959.0,5390593.0,,,2461.5276,-17.384527,23.76196,28628.635,185.75,16.734571428571428,21.714285714285715,0.2854285714285714,-1.4285714285714286,125.10214285714287,-18.285857142857143,83.86461434341747,91.58032095401747,73.47967055423375,79.37004630636564,72.35770237006186,81.9018246510221,95.46205036180348,68.578119232189,89.21974103686038,92.84948022733555,88.71734905298005,83.85859409571991,-0.025786714285714253,0.18803107142857142
Hungary,2021-08-02,397.2857142857143,5.428571428571429,,5628383.0,5453177.0,,,2474.4011,12.873612,-11.095184,28550.969,-191.75,15.979571428571429,20.959142857142858,0.16314285714285712,-1.5918571428571429,138.02042857142857,-19.306142857142856,82.0284997470339,87.39091817059209,73.22377351880775,79.93767899518467,68.69562903552871,82.75856961791727,111.52228763666946,66.86962370101905,84.82541814223363,92.2945464176028,85.65649608844792,80.11112313498451,-0.04860764285714285,0.1979017857142857
Hungary,2021-08-09,369.42857142857144,7.571428571428571,,5654096.0,5494110.0,,,2462.1455,-12.255679,15.419101,28658.902,89.5,20.510285714285715,25.306285714285714,0.4897142857142857,-0.18357142857142858,137.36742857142858,-19.591714285714286,81.40481046327584,86.1903621975831,73.71928323285991,79.08932839366365,70.10283319200776,81.92632252140194,91.46922829469834,65.74885063257156,85.65523672718288,90.93461983392925,84.99234644272428,79.08863763287722,0.09294385714285713,0.17886414285714286
Hungary,2021-08-16,436.2857142857143,5.285714285714286,,5681559.0,5500369.0,,,2469.0044,6.859061,-8.695185,28598.037,7.5,25.367428571428572,28.99985714285714,-0.2247142857142857,3.428428571428572,154.306,-19.326714285714285,80.82204666321161,88.66434371012201,72.47004043264388,78.02098914090816,68.37274086090667,80.81166941911894,88.51414463612298,65.81243637929684,86.33643108796211,90.87426077360315,84.16087700762195,77.50193723924566,0.11686171428571424,0.1752792857142857
Hungary,2021-08-23,516.5714285714286,8.142857142857142,,5703883.0,5503365.0,,,2458.479,-10.525466,2.5048153,28615.57,-71.5,23.204,23.714285714285715,0.9794285714285714,2.204,176.34685714285712,-25.469428571428573,79.82877071488208,84.41640635686835,75.86649199375265,78.2967495628781,65.42262592383206,84.88920384456448,88.37577951498568,65.92237435260691,85.02853791526597,91.04055614388933,81.46690626739174,75.04058057272717,0.08932007142857144,0.19151607142857144
Hungary,2021-08-30,850.0,10.0,,5754566.0,5507371.0,,,2456.0278,-2.4511359,2.876244,28635.705,-24.5,21.673571428571428,22.285857142857143,1.1837142857142857,3.4490000000000003,144.97957142857143,-19.592000000000002,81.64791160835117,84.60634506304588,69.45045541461705,78.94865959414189,65.50685762155955,87.40840151529203,86.82411351366015,70.88325111580926,90.88619015036669,90.26512699133272,83.90635551779333,68.76769361281109,0.07149707142857142,0.18320335714285713
Hungary,2021-09-06,1295.2857142857142,5.285714285714286,,5821254.0,5524203.0,,,2453.8445,-2.1833649,32.304817,28861.838,183.5,23.87757142857143,28.387857142857143,0.6124285714285714,9.591571428571429,95.28585714285714,-10.979714285714286,89.26740684666665,91.60182344905643,75.39657198324308,88.47819615381344,72.54020438180474,93.5138152110693,92.46743381147462,83.93377993668692,100.55481520022683,93.77395930437089,91.25743443947512,70.93585564137595,0.08585200000000001,0.16691142857142857
Hungary,2021-09-13,1660.4285714285713,22.428571428571427,,5843502.0,5549383.0,,,2472.877,19.032349,34.333385,29102.172,178.75,25.0,30.142857142857142,-1.143,15.142857142857142,102.85714285714286,-8.142857142857142,91.00325086472203,95.52961254284104,79.53512494708725,90.24244316807959,74.76766483282053,91.72070719854443,93.81155213109416,84.36521219951453,107.82192049453984,92.75894163684642,93.01661272138082,66.68822912177845,0.10606242857142856,0.16049192857142855
Hungary,2021-09-20,2338.4285714285716,36.0,,5862458.0,5579231.0,,,2493.3718,20.494791,14.1048155,29200.904,72.75,20.97957142857143,28.22442857142857,-0.7144285714285715,12.061285714285715,93.02057142857143,-9.061142857142856,92.41741177976462,95.76613998826967,79.55140930388708,90.29201807540004,77.90629833147571,92.72580038051758,105.20690817904524,86.03092105999083,109.5985992409722,92.82607569373972,95.70105722542743,68.29710389979304,0.06014735714285713,0.17483885714285713
Hungary,2021-09-27,2874.5714285714284,30.571428571428573,,5881493.0,5635553.0,,,2499.2834,5.9115634,16.047672,29313.238,18.5,15.244857142857143,22.244857142857143,0.3062857142857142,6.387714285714286,73.26514285714286,-7.285571428571429,94.13433326234865,99.46576371802969,84.7275084295494,91.1440867949701,78.91239916544293,93.18445495374024,100.27517993279409,91.15997320939182,110.31633039019323,95.18007904645728,96.72573827133058,66.4517023550259,0.04767292857142856,0.17577828571428572
Hungary,2021-10-04,3249.714285714286,46.857142857142854,12111107.0,5897432.0,5661324.0,,,2506.5957,7.312212,24.904816,29487.572,80.25,13.102142857142857,19.367428571428572,0.3267142857142857,5.0,72.612,-5.857142857142857,95.49367540353407,97.84710367481857,85.77668627479602,92.17896298528426,80.13977533232917,93.73769852648512,108.21140795231248,93.92803309954472,113.04048856570947,96.66996238246558,98.07309003514504,67.68607641901568,0.04288821428571427,0.1782637857142857
Hungary,2021-10-11,3994.285714285714,72.14285714285714,,5911737.0,5682396.0,,,2520.2932,13.697524,36.39053,29742.307,183.0,13.714285714285714,21.693714285714286,0.5512857142857143,2.244857142857143,56.918285714285716,-7.285714285714286,95.99056483996424,97.44691835048222,89.08241070516283,90.64214085835064,80.09832798900295,91.53493168149726,106.10628146643775,94.47059185431279,116.25015254018106,96.80238276991568,100.09607178059674,67.12925298895242,0.027687214285714242,0.1849525714285714
Hungary,2021-10-18,5563.571428571428,80.0,12478893.0,5926446.0,5703088.0,,,2542.271,21.97783,40.276245,30024.24,249.0,13.734857142857143,23.734714285714286,0.8978571428571429,0.32657142857142857,41.959428571428575,-7.040857142857143,96.13056645622562,97.85307659010718,88.69623881533813,92.74907441946934,83.2489945873335,89.45261269921032,109.34797859022608,92.2801520185241,107.91790697264962,97.90978675426581,101.73140899211559,70.49729559468896,0.033599642857142856,0.17914471428571427
Hungary,2021-10-25,10170.42857142857,133.0,12596132.0,5941073.0,5721531.0,,,2567.05,24.77913,86.2191,30627.773,567.75,10.551,18.183714285714284,1.3264285714285715,-0.51,55.32671428571429,-9.857142857142858,97.45281791326455,101.10592625627976,92.08338502970412,93.24668255169824,84.55725992425963,90.23654455136538,114.58608674756697,95.18192025459469,104.96523905247201,103.69994518411868,102.0428436365796,73.75200245802327,0.008195642857142856,0.19512235714285714
Hungary,2021-11-01,18912.714285714286,234.42857142857142,12744317.0,5955250.0,5736452.0,,,2624.9504,57.900364,141.07625,31615.307,953.75,11.204142857142857,17.91857142857143,3.142857142857143,-2.8367142857142857,66.14285714285714,-20.77542857142857,93.95353189352615,97.4791720930407,91.7018658132508,91.22526570570732,81.65594589142395,90.28826227772286,100.96700553848062,81.60071786525275,100.4637828629227,106.11492350594116,98.18740486934833,73.79142358581535,0.004462214285714298,0.21065392857142856
Hungary,2021-11-08,27945.85714285714,421.0,12958848.0,5977908.0,5757501.0,,,2722.3984,97.4481,166.67624,32782.043,1130.0,4.3467142857142855,15.775571428571428,4.51,-4.4079999999999995,44.142999999999994,-19.530571428571427,91.73997243677732,92.34485411095851,90.97372243062955,84.83691921112712,82.83986919837142,87.99158692961225,107.88526159534597,81.65717250019576,99.19180721106765,104.33063577364844,95.85567536656133,72.37226298530017,-0.020532285714285687,0.20279185714285713
Hungary,2021-11-15,45968.142857142855,671.1428571428571,13230807.0,6003414.0,5777331.0,,,2838.3022,115.90372,188.19054,34099.375,1254.75,9.265428571428572,24.20414285714286,3.1225714285714288,-3.3264285714285715,24.367285714285714,-8.203857142857142,98.6224946407721,101.51686282813557,96.70116335080061,88.65604613382551,89.56637191689506,86.44958208848081,117.58070329789585,90.07663847780127,105.49099724547344,109.12671743445733,107.15232590551928,76.18625709918472,-0.07213292857142858,0.225071
Hungary,2021-11-22,57391.857142857145,906.2857142857143,13598032.0,6043116.0,5801593.0,,,2969.716,131.41383,229.16196,35703.508,1555.5,6.918428571428572,23.061285714285713,3.8162857142857143,-5.653142857142858,22.367142857142856,-9.959285714285715,98.229081926554,98.91267176230515,96.87563860222744,89.56326693778956,88.29420587899499,85.98888602605982,115.39651102851407,87.31273840285469,105.52815330151593,103.26511358625929,110.33384452837707,71.56905750653637,-0.12674585714285713,0.23489835714285714
Hungary,2021-11-29,69501.0,1069.0,14282270.0,6126420.0,5842885.0,,,3130.6672,160.95107,248.10481,37440.242,1677.75,3.040714285714286,19.551,4.918428571428572,-8.449,18.653,-10.979714285714286,100.43415453184556,99.68078866841935,97.26181049205215,92.98145679753388,90.86260415414584,87.19404514946837,122.58161410471565,86.98886707607637,107.73026888963498,103.93522233763467,114.95235924016174,73.80867032922438,-0.09775949999999999,0.22671749999999996
Hungary,2021-12-06,66686.14285714286,1236.0,,6162758.0,5870466.0,,,3305.2747,174.60739,204.47624,38871.574,1341.25,4.857142857142857,21.979714285714287,4.816428571428571,-8.326428571428572,17.204,-10.163285714285715,105.38129741019013,102.86076876807101,109.04935847844808,96.75162849925334,97.05697646480378,91.0327253387104,119.0631867386527,92.3829588800519,117.75497280990245,113.77498098834519,116.23009620109602,77.60541769969988,-0.29405749999999997,0.3215678571428571
Hungary,2021-12-13,50011.57142857143,1310.7142857142858,14655778.0,6192253.0,5900371.0,,,3448.429,143.15457,163.07625,40013.11,1065.0,9.530714285714286,26.67342857142857,4.020428571428572,-4.796,20.79585714285714,-3.3264285714285715,108.53978919474535,106.16856925489874,114.7163146447912,99.70567328921004,100.00241186311575,94.09155665419401,120.51602051059443,96.0037808875018,123.59590481978402,118.23354463835105,117.43675278435263,81.80869545053132,-0.028247857142857158,0.20968385714285712
Hungary,2021-12-20,36112.42857142857,1122.2857142857142,15074636.0,6232575.0,5945349.0,,,3561.7373,113.30839,121.70482,40865.043,751.75,15.775285714285713,30.387857142857143,3.4285714285714284,-2.4285714285714284,25.326428571428572,-0.5921428571428571,103.76521229603145,100.54686138526664,112.94597242698039,93.95064623564849,96.73074576249415,87.72551283743114,121.20784611628096,89.705820665123,111.86511865956493,111.52876167192423,117.10528861765646,77.52411162362873,0.02027942857142856,0.20290535714285715
Hungary,2021-12-27,21661.571428571428,856.1428571428571,,6252653.0,5968354.0,,,3645.2202,83.4828,99.87624,41564.176,616.0,10.367428571428572,27.245,8.346857142857143,-14.142857142857142,22.714142857142857,-30.387714285714285,93.1877035642508,93.05563103030212,107.16502576303843,90.0082017309905,89.00950680414111,75.19281064894138,111.13684194207268,81.28397765025672,98.44682828741546,102.47490262301058,101.62026956997353,73.39228466692046,-0.20126014285714286,0.2839422857142857
Hungary,2022-01-03,17456.428571428572,833.2857142857143,15219498.0,6268108.0,5986342.0,,,3617.0364,65.99578,47.588154,41897.293,219.25,-18.265428571428572,-5.755,14.203857142857142,-32.347,26.612142857142857,-57.959428571428575,67.27269401336882,65.63039319115765,83.48059196601905,67.5767955411745,62.6035380721113,61.796558529562034,75.98221795025833,52.138529536785356,66.84807969366896,80.81954995907829,69.26648460332254,72.75661898127304,-0.25080914285714284,0.29200085714285706
Hungary,2022-01-10,25234.428571428572,583.2857142857143,15398364.0,6294707.0,6033675.0,,,3641.2256,24.189089,11.731012,41979.41,1.25,-8.367428571428572,8.51,8.898,-18.244857142857143,23.755142857142857,-22.040857142857142,76.92255844808929,80.79920885809103,72.63055766395657,79.74123842492743,70.64298566632372,69.25343807462751,86.40901815024824,69.23952984999497,81.67210751942649,86.33070171211772,76.87892436388786,68.06304095352752,-0.1192365,0.23435771428571428
Hungary,2022-01-17,42805.0,485.57142857142856,15582861.0,6321039.0,6062346.0,,,3639.2292,-1.9965278,4.302441,42009.527,-79.75,-2.347,16.428714285714285,6.0407142857142855,-13.265428571428572,5.469285714285715,-7.5715714285714295,82.21734790834921,84.79270002005026,75.23372841524471,81.19812101380684,73.76958606530356,72.62325624465527,98.59503203326963,73.10459243598778,86.25159142666506,93.10077100910132,86.89002154299165,69.40335929845853,-0.11130421428571428,0.23329492857142856
Hungary,2022-01-24,71296.42857142857,567.5714285714286,15760570.0,6344089.0,6082196.0,,,3631.8953,-7.333979,2.1833935,42024.812,-83.5,-4.591714285714285,13.469285714285714,6.224571428571429,-14.693714285714284,4.367285714285715,-8.632571428571428,86.37137880162255,89.85056468643835,77.86481520676115,83.75556654520004,75.87003046419058,75.10366562061472,107.45039978605728,77.99059252547625,91.51598530028711,95.21580175562985,93.42941628933703,74.9247810098379,-0.1539412857142857,0.24984985714285712
Hungary,2022-01-31,105004.57142857143,413.42857142857144,15927853.0,6364167.0,6103465.0,,,3623.8586,-8.036275,24.159584,42193.93,82.5,-6.367428571428571,11.836857142857143,6.693571428571429,-16.653,2.4285714285714284,-9.632571428571428,88.89228801225637,93.77118628187664,79.33040731874644,87.75564187961803,75.22692813709659,77.22749488326751,102.32100708103856,80.06218049822701,92.26096422393933,98.23868204216511,97.39428464144665,73.90475932821762,-0.22969185714285714,0.28493085714285715
Hungary,2022-02-07,107929.85714285714,500.7142857142857,16007106.0,6375020.0,6123154.0,,,3631.915,8.056341,31.778631,42416.38,174.0,-2.734714285714286,15.367428571428572,5.898142857142857,-14.28557142857143,7.428428571428571,-8.73457142857143,92.45129632002725,92.47625824730774,86.33965975273323,87.469966476184,80.51012740011512,81.58539382528241,114.09192560064803,84.14771329015515,95.58147709893773,103.34764536262354,101.39408252622947,77.30975924125924,-0.19129742857142856,0.27321064285714286
Hungary,2022-02-14,81683.42857142857,623.7142857142857,16067110.0,6383559.0,6142438.0,,,3642.3594,10.444148,41.611965,42707.664,279.75,6.755,22.02057142857143,4.061285714285714,-7.530428571428572,23.061285714285713,-6.632571428571429,96.58489590423686,95.68849208951784,95.7589969930958,89.83530924171048,85.89226548268655,86.82929907936843,114.69480219988915,85.61196824278218,98.22698828916397,112.12927273129095,105.18454747743924,80.22199505689977,-0.13199042857142856,0.24906821428571427
Hungary,2022-02-21,53015.857142857145,692.7142857142857,16109868.0,6389711.0,6158184.0,,,3663.037,20.677608,23.707203,42873.613,155.5,12.408142857142858,25.469428571428573,2.8978571428571427,-3.734714285714286,32.24485714285714,-4.775571428571429,96.7223200322779,96.91293972368123,94.74704053482024,92.24093161943483,83.89410243104005,87.69284901025802,116.71097967931848,86.30071478908688,101.80387795085565,110.61844849680217,104.48962076096859,76.19611238113274,-0.1418282857142857,0.25012414285714285
Hungary,2022-02-28,34576.28571428572,684.7142857142857,16143987.0,6394782.0,6169995.0,,,3668.8262,5.7889276,6.9095907,42921.98,52.75,6.449142857142857,19.653142857142857,3.061285714285714,-5.918285714285714,25.285714285714285,-3.591857142857143,93.98232432291444,94.26215991859972,87.15620392941072,89.1493164616639,79.1142878377739,86.84018702175948,106.17546402700638,87.01858004183586,106.03347566369398,100.00572432865036,100.72846730570836,75.0184061883441,-0.14875514285714284,0.25012707142857143
Hungary,2022-03-07,21990.714285714286,547.0,16163897.0,6397623.0,6176191.0,,,3668.4949,-0.3310825,-0.54755217,42918.15,-18.5,5.979571428571428,21.040714285714284,2.6935714285714285,-4.204142857142857,24.571428571428573,-2.3877142857142855,97.95021027422554,94.66712357516691,90.12228320366668,89.78883276609757,81.34442231093975,90.03579811353055,104.78192959269494,89.96788902312157,124.49941624921757,102.75267748226635,103.28809368950313,73.74953863753626,-0.14274242857142855,0.2451307857142857
Hungary,2022-03-14,14460.714285714286,367.0,16171785.0,6398615.0,6178638.0,,,3662.9268,-5.568206,29.566734,43125.117,171.75,9.918428571428572,27.490000000000002,2.3267142857142855,-2.693714285714286,28.408285714285714,-3.387857142857143,101.29937332152019,98.38705521690818,102.59377417565575,94.93904595034975,85.77327149700805,95.86561076753456,112.59955893695279,91.16948135843484,118.08442317347932,111.25098681266844,105.84430039877046,79.44096396251902,-0.13987107142857141,0.25086099999999995
Hungary,2022-03-21,9949.142857142857,299.7142857142857,16429829.0,6400633.0,6183487.0,,,3678.5078,15.580944,25.28102,43302.082,157.0,1.8162857142857143,11.285714285714286,6.3265714285714285,-9.714285714285714,62.89785714285714,-22.285714285714285,85.40236896190412,76.83319310645938,82.05222124100483,79.69848006736355,68.61875089871394,84.58229996841696,93.16914264009952,75.34851561014352,102.53213664928873,100.40483321733718,87.8399582742234,73.4119952308165,-0.18020328571428568,0.2672556428571428
Hungary,2022-03-28,15525.285714285714,329.57142857142856,,6402100.0,6186486.0,,,3691.0789,12.571103,34.08102,43540.65,211.0,8.653142857142857,22.326428571428572,1.7347142857142859,0.14285714285714293,50.51014285714286,4.408142857142857,95.37611679445963,93.05204728112896,95.30303500270038,90.75368439982162,76.97974965647336,89.03274642075573,100.1269315887184,89.89479512735326,112.32523448689128,100.63333537428595,101.42314975971279,73.75446627851026,-0.12129714285714285,0.22511735714285713
Hungary,2022-04-04,14132.285714285714,238.0,16474722.0,6403425.0,6188501.0,,,3709.83,18.751308,40.08102,43821.215,260.5,8.0,20.673571428571428,1.7551428571428571,-0.24485714285714286,46.67328571428571,6.224571428571429,95.48808036812893,92.42728034194121,93.31634347312031,91.33804861986131,76.03715684857052,89.50569141836665,105.81966800122474,88.71578464601721,113.95638534715717,99.5647336430026,102.08241415611148,75.1982650838955,-0.17225421428571427,0.24204307142857143
Hungary,2022-04-11,14471.285714285714,222.28571428571428,16488911.0,6404436.0,6189913.0,,,3732.795,22.965086,15.8524475,43932.184,92.25,11.000142857142858,25.632714285714286,1.6940000000000002,-0.5102857142857143,31.510285714285715,0.347,98.45231755266273,92.51209573903937,104.11752470478332,96.09723972262353,81.20938419236076,92.50259756150119,116.05868696538546,90.81767984384264,112.35186299372172,103.49546346954457,105.18845567689918,79.98546829014722,-0.12101221428571428,0.23094964285714284
Hungary,2022-04-18,11866.0,155.57142857142858,16498370.0,6405123.0,6190793.0,,,3738.7446,5.9494524,32.423878,44159.152,220.25,14.46942857142857,25.734714285714286,2.632714285714286,-0.9182857142857141,67.694,-13.551,100.08814245465531,92.64588904150403,114.81169444890452,96.73427728169119,78.69914589897414,97.0265376249795,113.56811478491394,94.2311053502914,114.82583705855177,113.4085152649368,102.4661504905844,90.31626759216138,-0.164771,0.27671121428571427
Hungary,2022-04-25,11116.285714285714,180.71428571428572,16511359.0,6406150.0,6192142.0,,,3756.332,17.587505,32.33816,44385.52,214.5,-0.40814285714285703,1.3470000000000002,4.857142857142857,-7.6124285714285715,71.30614285714286,-23.244857142857143,87.73933352539791,83.55869572142511,80.7238829934753,83.71652630568519,69.65092344864442,92.03577703148524,96.74686934379277,77.78379028379028,99.2685963935555,100.87046025413845,89.94550073326636,80.45605800316528,-0.13338114285714284,0.23648299999999997
Hungary,2022-05-02,10441.714285714286,159.0,16522050.0,6407042.0,6193238.0,,,3773.8594,17.527308,17.023876,44504.684,92.0,15.796000000000001,23.041,0.4491428571428572,5.591857142857143,69.53057142857143,1.4081428571428571,98.79066003075827,95.29786342964329,89.72215329372783,97.38618731295496,75.89610218015386,98.454219071005,107.04518764558375,98.99944209537232,108.24240319542082,103.20844997860623,104.48913223603608,80.78128230745003,-0.09630464285714284,0.2121432857142857
Hungary,2022-05-09,3277.4285714285716,72.71428571428571,,,,,,3780.6313,6.7721424,16.938162,44623.254,92.75,19.20414285714286,22.428428571428572,-0.46928571428571425,9.51,91.48985714285713,-0.06128571428571426,95.74375462647426,93.59677715544946,88.86606139339357,93.72693946636501,73.55165326007213,96.54814865617307,105.62200354245715,93.09012746512747,108.4238486024284,101.80417796285636,98.70988228464911,82.39262090595163,-0.09549792857142857,0.21479642857142858
Hungary,2022-05-16,5784.0,66.0,16530488.0,6407918.0,6194102.0,,,3787.3433,6.7119455,2.6238763,44641.62,-28.5,23.449142857142856,30.612285714285715,-1.0815714285714286,8.816428571428572,86.16314285714286,1.4694285714285713,94.84094222812233,96.42077150390044,85.37423002817148,93.1289421468122,73.75287342686556,96.16230719769048,104.65344769449601,86.36489479512736,106.9202668679084,99.80493806674929,99.29708925350516,85.6399363078249,-0.07124278571428573,0.2073063571428571
Hungary,2022-05-23,5034.571428571428,99.28571428571429,,6408742.0,6194964.0,,,3784.0022,-3.3409233,-7.0904093,44591.99,-102.25,21.408142857142856,29.22442857142857,-1.3267142857142857,8.571714285714286,94.26528571428571,0.9387142857142857,93.84012241183079,92.48700949482723,90.0920408267527,92.89779914143064,71.49131919343627,96.86049650351609,102.82505145089588,85.3100845106659,106.13255847980733,99.17979065622906,97.93117354225599,86.82257014158756,-0.0971278333333333,0.21672099999999997
Hungary,2022-05-30,3318.4285714285716,67.0,,6409451.0,6195684.0,,,3773.8389,-10.16323,14.652448,44694.555,23.0,19.653,27.367142857142856,-0.8365714285714285,7.081857142857143,92.81657142857144,0.4287142857142857,94.38416102302344,94.43537446196918,91.14121867199931,94.12849621566056,72.23001781239559,95.51923810021951,108.27070728994275,86.57110277749813,105.47241921745218,101.0724783335972,97.91651779428119,81.54013901744771,,
Hungary,2022-06-06,2208.285714285714,43.0,,6410059.0,6196483.0,,,3778.9456,5.106697,16.852448,44812.52,108.75,18.571428571428573,24.489857142857144,-0.8979999999999999,6.489714285714285,95.30600000000001,-2.306285714285714,94.83503286488543,92.63752696009999,94.70051380110642,94.48419617568472,73.39254894214241,95.34298953276449,110.44501633638615,87.61759343154691,106.27994416877593,102.27226863477297,97.49125684054641,86.41111212025763,,
Hungary,2022-06-13,1705.5714285714287,26.285714285714285,,6410533.0,6197127.0,,,3785.5974,6.6517487,-24.11898,44643.688,-219.5,16.97957142857143,15.775571428571428,0.2857142857142857,5.571285714285714,114.91828571428572,-12.51,85.68061195856909,82.4501226438606,81.06818082295756,81.45838927723916,64.64381697262155,88.05555359115964,101.48093313127632,79.22546338244013,96.20384103764965,96.76234869929124,88.36194716459171,79.57154644833031,,
Hungary,2022-06-20,1637.4285714285713,23.142857142857142,,6410946.0,6197968.0,,,3763.475,-22.122332,16.738163,44760.855,19.25,26.714285714285715,33.42842857142857,-1.550857142857143,12.061285714285715,108.57142857142857,-1.0202857142857142,88.64466054640384,88.02046344201072,78.66507502663883,81.95351866410205,69.586078411505,89.61389034587764,105.42433908368957,84.18039755249058,98.87102659390071,93.16236188698508,93.90597236098354,81.99101816656972,,
Hungary,2022-06-27,1914.5714285714287,30.714285714285715,,6411384.0,6198318.0,,,3770.0464,6.571486,85.10959,45356.62,530.5,20.714428571428574,28.653,-1.1225714285714286,8.32642857142857,115.2242857142857,-4.265285714285715,87.40205976193032,91.63527177467259,82.83387036739698,82.91093406172806,69.2471461039825,90.25423745775085,106.54114327572643,79.4090895108337,95.38516926951316,90.08651344546979,92.24205644091387,84.64208901058767,,
Hungary,2022-07-04,2887.5714285714284,22.571428571428573,,6411804.0,6198798.0,,,3824.635,54.58848,15.023876,45461.79,94.0,16.653,26.836714285714287,-0.7142857142857143,4.877571428571429,115.95914285714285,-7.3875714285714285,85.59260016567912,85.85348977530596,85.70922251091098,82.92208841587515,66.60454371416697,85.26755984265323,103.45757771895215,75.81441491325212,93.33167790556412,90.18013157985311,91.37174927367838,81.68550442618104,,
Hungary,2022-07-11,4431.428571428572,15.0,,6411997.0,6199038.0,,,3830.0027,5.36755,-6.8332663,45413.957,-47.5,20.265285714285714,31.32657142857143,-0.040857142857142856,4.6938571428571425,115.32657142857144,-9.979714285714286,81.6859452759929,82.47162513889955,82.00802084397671,79.57082468101342,65.94138622094738,79.82222765433292,100.85829008615846,67.0883111290088,86.62377125469081,87.92775317564379,88.60132438151307,81.660866221311,,
Hungary,2022-07-18,7554.142857142857,32.0,,6412386.0,6199431.0,,,3820.02,-9.982639,59.28102,45828.92,382.5,23.734857142857145,32.73471428571428,-0.08171428571428571,7.081714285714286,132.12242857142857,-11.612285714285715,79.93865972486182,82.30318892776098,76.9831336028843,80.7984233235358,66.36789275388496,79.15057770808546,95.8771457252154,63.68736506817902,82.51121511838637,85.54788165421505,86.13842593435183,78.3248532819055,,
Hungary,2022-07-25,9938.0,39.285714285714285,,6412843.0,6199845.0,,,3856.4692,36.449173,26.395306,46013.69,193.75,18.285714285714285,28.326428571428572,2.040857142857143,4.020428571428572,140.551,-13.816285714285714,78.12819427954902,81.13010836507958,74.64981790713628,78.15112327262432,64.9366223980552,77.66301257890923,91.85467398929511,62.970688334060426,80.93827541258705,85.22760908921946,83.8618997489365,75.52348938818024,,
Hungary,2022-08-01,13809.57142857143,52.0,,6413420.0,6200225.0,,,3869.823,13.353662,12.109591,46098.457,-39.75,18.469285714285714,28.306,1.4694285714285713,2.6529999999999996,144.63242857142856,-15.347,76.40347746673758,80.3225702180606,71.88845626122115,80.07215093129136,63.36563438488381,77.92908667109033,82.18888195556038,62.594522187545444,78.53551712183848,83.05345109992251,79.55628525641332,77.11265360229879,,
Hungary,2022-08-08,20777.428571428572,90.0,,6413971.0,6200631.0,,,3873.144,3.3208578,23.052448,46259.824,132.5,22.816285714285716,32.08157142857143,1.2242857142857144,5.265285714285715,150.93871428571427,-14.754857142857144,76.32904463617922,78.81500639921748,72.55378855332876,77.80223986235673,62.84620558223097,75.66983862494895,85.23291462058114,61.77563285121425,80.00503913831949,83.7272553039709,80.79762710987691,74.44433601487182,,
