,Unnamed: 0.1,Unnamed: 0,location,date,weekly deaths,weekly cases,vacination rate,retail and recreation,grocery and pharmacy,residential,transit stations,workplaces,country,excess deaths,Government Response Index Average
1512,1512,1512,Finland,2022-02-14,130.14285714285714,45009.0,76.20363624243114,-22.346857142857143,-2.142714285714286,8.632714285714286,-36.22442857142857,-22.530571428571427,Finland,164.75,47.152857142857144
1513,1513,1513,Finland,2022-02-21,126.57142857142856,44947.42857142857,76.40920425903309,-19.36728571428572,-2.1632857142857143,8.102142857142857,-34.999857142857145,-21.87757142857143,Finland,66.5,41.15
1514,1514,1514,Finland,2022-02-28,150.42857142857142,45031.142857142855,76.48555861133987,-18.040857142857146,-2.612142857142857,7.836714285714286,-33.67342857142857,-24.897714285714283,Finland,126.5,41.0
1515,1515,1515,Finland,2022-03-07,159.71428571428572,44771.857142857145,76.75295282116198,-13.938857142857144,0.3264285714285714,6.734428571428571,-30.387714285714285,-25.510142857142856,Finland,168.5,40.1
1516,1516,1516,Finland,2022-03-14,186.57142857142856,47493.57142857143,76.80497884721775,-14.938714285714283,-0.8777142857142858,6.652857142857143,-30.102,-23.244714285714284,Finland,126.25,40.1
1517,1517,1517,Finland,2022-03-21,204.28571428571428,53281.0,77.66435025253998,-14.591857142857142,-0.306,5.836571428571429,-28.571428571428573,-19.939,Finland,127.25,40.77285714285715
1518,1518,1518,Finland,2022-03-28,243.0,54306.71428571428,77.94674360914978,-14.571285714285713,-0.9797142857142856,5.938714285714285,-28.36728571428572,-19.30642857142857,Finland,198.0,41.67
1519,1519,1519,Finland,2022-04-04,221.28571428571428,49602.857142857145,78.05402011552242,-15.081571428571428,-2.5715714285714286,6.305999999999999,-29.142857142857142,-19.040857142857146,Finland,230.5,41.67
1520,1520,1520,Finland,2022-04-11,205.7142857142857,40588.28571428572,78.12316473302062,-14.755142857142856,-1.7958571428571428,6.224714285714286,-27.97957142857143,-19.26528571428572,Finland,236.5,41.67
1521,1521,1521,Finland,2022-04-18,201.42857142857144,34428.71428571428,78.18609593584713,-13.0,2.714428571428571,5.877571428571429,-28.245,-26.0,Finland,178.5,41.67
1522,1522,1522,Finland,2022-04-25,164.57142857142858,27017.28571428572,78.22044180820149,-13.73457142857143,-0.5102857142857143,5.448714285714286,-27.755,-30.040714285714284,Finland,230.0,41.67
1523,1523,1523,Finland,2022-05-02,139.42857142857142,23222.28571428572,78.26504072050973,-6.040857142857143,4.653,3.795714285714286,-21.87757142857143,-15.898,Finland,168.0,41.67
1524,1524,1524,Finland,2022-05-09,96.85714285714286,18184.0,78.29536508249349,-6.204,4.591857142857143,3.612142857142857,-22.714285714285715,-18.081714285714288,Finland,173.25,41.67
1525,1525,1525,Finland,2022-05-16,78.42857142857143,16235.857142857143,78.32954792064365,-5.571428571428571,4.306,2.6122857142857145,-21.95928571428572,-17.08157142857143,Finland,130.0,41.67
1526,1526,1526,Finland,2022-05-23,81.0,12495.0,78.35947375457266,-3.652857142857143,4.775428571428571,1.347,-18.734714285714286,-15.959142857142856,Finland,117.75,41.67
1527,1527,1527,Finland,2022-05-30,79.57142857142857,10901.0,78.39467102777124,-3.775571428571429,6.367285714285714,1.897714285714286,-20.551142857142857,-23.387714285714285,Finland,118.75,41.67
1528,1528,1528,Finland,2022-06-06,47.85714285714285,10959.285714285714,78.41365545510635,-3.122428571428572,7.163285714285714,1.9182857142857144,-19.244857142857143,-19.28542857142857,Finland,41.0,41.67
1529,1529,1529,Finland,2022-06-13,56.285714285714285,10616.142857142857,78.44258496889852,0.5918571428571429,8.999857142857143,-0.0612857142857142,-15.102,-20.591857142857144,Finland,85.25,41.67
1530,1530,1530,Finland,2022-06-20,61.42857142857143,10554.57142857143,78.47171374671802,0.7755714285714286,8.796000000000001,-0.1021428571428571,-15.285571428571428,-24.734714285714286,Finland,104.0,41.67
1531,1531,1531,Finland,2022-06-27,54.285714285714285,10858.857142857143,78.50676610062398,-4.510142857142857,10.816428571428572,-0.204,-20.85728571428572,-33.142857142857146,Finland,185.25,41.67
1532,1532,1532,Finland,2022-07-04,60.142857142857146,11705.42857142857,78.51201942498199,-5.387714285714286,9.57157142857143,-1.0202857142857142,-20.796,-37.265142857142855,Finland,162.25,38.32
1533,1533,1533,Finland,2022-07-11,76.0,11719.285714285714,78.53102196722868,3.551142857142857,11.693857142857144,0.3878571428571428,-15.877571428571429,-35.32671428571429,Finland,45.5,36.98
1534,1534,1534,Finland,2022-07-18,85.28571428571429,14036.42857142857,78.54748842185427,1.1428571428571428,9.428571428571429,1.8571428571428568,-21.285714285714285,-38.204142857142855,Finland,135.25,36.98
1535,1535,1535,Finland,2022-07-25,88.57142857142857,16431.0,,-0.551,9.0,3.0611428571428574,-21.469142857142856,-39.46942857142857,Finland,106.75,36.98
1536,1536,1536,Finland,2022-08-01,110.14285714285714,17801.714285714286,,-0.1022857142857143,8.836571428571428,2.204142857142857,-20.85728571428572,-37.61214285714285,Finland,161.75,36.98
1537,1537,1537,Finland,2022-08-08,106.42857142857144,16018.57142857143,78.58882665007823,2.9388571428571426,10.551,1.530857142857143,-17.408142857142856,-31.53042857142857,Finland,245.5,36.98
1538,1538,1538,Finland,2022-08-15,117.71428571428572,14021.285714285714,78.60378956704275,0.7552857142857142,9.571428571428571,0.8367142857142857,-15.734714285714286,-26.285714285714285,Finland,241.0,36.98
1539,1539,1539,Finland,2022-08-22,114.0,11933.285714285714,,-1.4897142857142858,8.775428571428572,2.0204285714285715,-15.163142857142857,-22.448857142857143,Finland,136.25,36.98
1540,1540,1540,Finland,2022-08-29,76.57142857142857,8710.0,78.6226471899968,-3.122428571428572,7.0,3.0817142857142854,-15.204142857142855,-20.32657142857143,Finland,95.5,36.98
1541,1541,1541,Finland,2022-09-05,62.0,6413.0,78.63255604663068,-3.795714285714286,6.040857142857143,2.204142857142857,-17.306,-18.408142857142856,Finland,213.5,36.98
1542,1542,1542,Finland,2022-09-12,74.0,6265.428571428572,78.65054415382893,-3.959142857142857,5.734571428571428,1.6325714285714288,-17.83657142857143,-17.693857142857144,Finland,267.75,36.98
1543,1543,1543,Finland,2022-09-19,95.85714285714286,7995.571428571428,78.66025374643544,-5.0,4.714142857142858,1.897857142857143,-17.509999999999998,-16.489857142857144,Finland,157.0,36.98
1544,1544,1544,Finland,2022-09-26,96.0,8496.0,78.66804315841453,-5.6532857142857145,3.959,2.0204285714285715,-19.0,-16.22457142857143,Finland,169.5,36.98
1545,1545,1545,Finland,2022-10-03,132.42857142857142,9574.142857142857,78.67393050467781,-6.224571428571429,3.4895714285714283,2.3264285714285715,-18.938714285714287,-15.571428571428571,Finland,180.0,36.98
1546,1546,1546,Finland,2022-10-10,165.0,11836.142857142857,78.68046998775795,-6.265142857142857,3.673428571428571,3.2247142857142856,-19.183714285714284,-14.959142857142856,Finland,199.25,36.98
1547,1547,1547,Finland,2022-10-17,201.7142857142857,13648.0,78.6855783928233,-7.5714,2.2,3.343,-20.1146,-15.1144,Finland,232.75,36.98
1548,1548,1548,Finland,2022-10-24,211.7142857142857,13623.0,78.6882050550023,,,,,,Finland,220.0,36.98
1549,1549,1549,Finland,2022-10-31,182.42857142857144,12897.142857142857,78.69112155576657,,,,,,Finland,211.0,36.98
1550,1550,1550,Finland,2022-11-07,188.57142857142856,12399.857142857143,78.699327610712,,,,,,Finland,217.5,36.98
1551,1551,1551,Finland,2022-11-14,202.8571428571429,12287.42857142857,78.71035959186379,,,,,,Finland,247.5,36.98
1552,1552,1552,Finland,2022-11-21,174.71428571428572,12253.42857142857,78.71671792582814,,,,,,Finland,263.5,36.98
1553,1553,1553,Finland,2022-11-28,160.57142857142858,11711.285714285714,78.7252319342704,,,,,,Finland,182.75,36.98
1554,1554,1554,Finland,2022-12-05,142.71428571428572,11893.42857142857,78.73284019713371,,,,,,Finland,309.75,36.98
1555,1555,1555,Finland,2022-12-12,162.42857142857142,11431.42857142857,78.73899926707068,,,,,,Finland,347.0,36.98
1556,1556,1556,Finland,2022-12-19,154.57142857142858,11327.285714285714,78.74365479934656,,,,,,Finland,342.25,36.98
1557,1557,1557,Finland,2022-12-26,154.57142857142858,8767.714285714286,78.75026674207301,,,,,,Finland,-965.25,36.98
1558,1558,1558,France,2020-01-06,,,,,,,,,France,-879.25,0.0
1559,1559,1559,France,2020-01-13,0.0,0.0,,,,,,,France,-483.0,0.0
1560,1560,1560,France,2020-01-20,0.0,0.0,,,,,,,France,-736.25,0.0
1561,1561,1561,France,2020-01-27,0.0,1.7142857142857142,,,,,,,France,-846.0,6.695714285714287
1562,1562,1562,France,2020-02-03,0.0,3.4285714285714284,,,,,,,France,-484.25,11.98
1563,1563,1563,France,2020-02-10,0.0,3.0,,,,,,,France,-583.25,11.98
1564,1564,1564,France,2020-02-17,0.4285714285714285,3.0,,1.667,1.0,0.667,4.333,-6.0,France,-348.75,11.98
1565,1565,1565,France,2020-02-24,0.5714285714285714,0.8571428571428571,,0.7464285714285713,0.3411428571428571,1.6574285714285717,0.7301428571428571,-10.029142857142858,France,-671.5,11.98
1566,1566,1566,France,2020-03-02,0.7142857142857143,40.57142857142857,,-1.102,0.8571428571428571,2.3264285714285715,0.6529999999999999,-10.714285714285714,France,-732.0,22.435714285714287
